web-scraper-order,web-scraper-start-url,name,price,link,link-href
"1597442363-1029","https://www.bitfang.com/computer-hardware","D-Link DIR-625 Wireless 4 300 Mbp...","₹ 8,283","","https://www.bitfang.com/d-link-dir-625-up-to-300mbps-wireless-router"
"1597442363-1024","https://www.bitfang.com/computer-hardware","ASRock N68-GS4 FX R2.0 AM3+ AMD X...","₹ 8,812","","https://www.bitfang.com/asrock-n68-gs4-fx-r20-amd-x370-ddr3-atx-desktop-motherboards"
"1597442363-438","https://www.bitfang.com/computer-hardware","HP 1RM28A7 Flat Screen 60 Hz 1920...","₹ 11,571","","https://www.bitfang.com/hp-1rm28a7-flat-screen-60-hz-1920-x-1080-ips-238-in-monitor"
"1597442363-111","https://www.bitfang.com/computer-hardware","Gigabyte B450-AORUS-M AM4 AMD B45...","₹ 9,320","","https://www.bitfang.com/gigabyte-b450-aorus-m-am4-amd-b450-ddr4-micro-atx-amd-desktop-motherboard"
"1597442363-72","https://www.bitfang.com/computer-hardware","Gskill F4-2666C18S-16GRS 16 GB 26...","₹ 7,081","","https://www.bitfang.com/gskill-f4-2666c18s-16grs-16-gb-2666-mhz-ddr4-desktop-memory"
"1597442363-471","https://www.bitfang.com/computer-hardware","Gigabyte Z390 UD LGA 1151 Intel Z...","₹ 19,691","","https://www.bitfang.com/gigabyte-z390-ud-lga-1151-intel-z390-ddr4-atx-intel-desktop-motherboard"
"1597442363-1085","https://www.bitfang.com/computer-hardware","ADATA Slim AHV300-2TU31-CRD 2 TB ...","₹ 4,863","","https://www.bitfang.com/adata-ahv300-2tu31-crd-2-tb-usb-no-portable-hdds"
"1597442363-860","https://www.bitfang.com/computer-hardware","Zebronics ZEB- UDAAN  4.1 Channel...","₹ 3,894","","https://www.bitfang.com/zebronics-computer-multimedia-speaker-udaan-41"
"1597442363-1324","https://www.bitfang.com/computer-hardware","Thermaltake CL-W113-CA12SW-A Inte...","₹ 44,981","","https://www.bitfang.com/thermaltake-cl-w113-ca12sw-a-intel-and-amd-cpu-fans-heatsink"
"1597442363-296","https://www.bitfang.com/computer-hardware","ASRock B365-PHANTOM-GAMING-4 Inte...","₹ 8,551","","https://www.bitfang.com/asrock-b365-phantom-gaming-4-intel-b365-ddr4-atx-intel-desktop-motherboard"
"1597442363-377","https://www.bitfang.com/computer-hardware","Intel Core i5-9400 Desktop Proces...","₹ 17,779","","https://www.bitfang.com/intel-core-i5-9400-desktop-processor-6-cores-lga1151-300-series-65w-processors-bx80684i59400"
"1597442363-616","https://www.bitfang.com/computer-hardware","ADATA AHV320-2TU31-CBK 2 TB Exter...","₹ 5,285","","https://www.bitfang.com/adata-ahv320-2tu31-cbk-2-tb-external-hard-drive"
"1597442363-840","https://www.bitfang.com/computer-hardware","Zebronics ZEB-SW-BT6790RUCF  5.1 ...","₹ 4,653","","https://www.bitfang.com/zebronics-zeb-bt6790rucf-51-multi-media-speakers"
"1597442363-527","https://www.bitfang.com/computer-hardware","Corsair CP-9020099-NA 850W ATX Po...","₹ 12,207","","https://www.bitfang.com/corsair-cp-9020099-na-850w-atx-power-supply"
"1597442363-29","https://www.bitfang.com/computer-hardware","Nvidia 900-5G420-2500-000 PASCAL ...","₹ 29,840","","https://www.bitfang.com/nvidia-900-5g420-2500-000-pascal-pci-express-30-graphic-card"
"1597442363-1309","https://www.bitfang.com/computer-hardware","Compaq T5D84AT Flat Screen 60 Hz ...","₹ 4,500","","https://www.bitfang.com/compaq-t5d84atacj-185-in-50-60-hz-led-ips-flat-screen"
"1597442363-782","https://www.bitfang.com/computer-hardware","Epson-T7741 Ink bottel","₹ 735","","https://www.bitfang.com/epson-t7741-ink-bottel"
"1597442363-60","https://www.bitfang.com/computer-hardware","Thermaltake R017D408GX2-4000C19A ...","₹ 12,300","","https://www.bitfang.com/thermaltake-r017d408gx2-4000c19a-16gb-4000-mhz-ddr4-desktop-memory"
"1597442363-613","https://www.bitfang.com/computer-hardware","ADATA AHV320-5TU31-CBL 5 TB Exter...","₹ 10,393","","https://www.bitfang.com/adata-ahv320-5tu31-cbl-5-tb-external-hard-drive"
"1597442363-282","https://www.bitfang.com/computer-hardware","TP-Link Deco M5 2-pack Wireless 5...","₹ 12,739","","https://www.bitfang.com/tp-link-deco-m5-2-pack-wireless-5-1300-mbps-dual-band-2-lan-wireless-router"
"1597442363-1159","https://www.bitfang.com/computer-hardware","Zebronics Km2100 USB Wired Keyboa...","₹ 275","","https://www.bitfang.com/zebronics-km2100-usb-wired-keyboard"
"1597442363-154","https://www.bitfang.com/computer-hardware","MSI B550M-PRO-VDH-WIFI AM4 AMD B5...","₹ 13,899","","https://www.bitfang.com/msi-b550m-pro-vdh-wifi-am4-amd-b550-ddr4-micro-atx-amd-desktop-motherboard"
"1597442363-477","https://www.bitfang.com/computer-hardware","Gigabyte Z390 AORUS ELITE LGA 115...","₹ 19,730","","https://www.bitfang.com/gigabyte-z390-aorus-elite-lga-1151-intel-z390-ddr4-atx-intel-desktop-motherboard"
"1597442363-313","https://www.bitfang.com/computer-hardware","iBall UPS 622 600 VA 360 Watts UP...","₹ 1,860","","https://www.bitfang.com/iball-ups-622-600-va-360-watts-ups"
"1597442363-995","https://www.bitfang.com/computer-hardware","Dell 5DN1K Laptop Battery Black","₹ 4,801","","https://www.bitfang.com/dell-5dn1k-battery-black"
"1597442363-147","https://www.bitfang.com/computer-hardware","INNO3D N16502-04D5X-1510VA25 GEFO...","₹ 11,700","","https://www.bitfang.com/inno3d-n16502-04d5x-1510va25-geforce-gtx-pci-express-30-graphic-card"
"1597442363-770","https://www.bitfang.com/computer-hardware","Asus ROG-STRIX-GTX1660TI-A6G-GAMI...","₹ 32,989","","https://www.bitfang.com/asus-rog-strix-gtx1660ti-a6g-gaming-graphics-video-cards"
"1597442363-685","https://www.bitfang.com/computer-hardware","Adata AX4U413338G19-DT60 16GB 413...","₹ 14,039","","https://www.bitfang.com/adata-ax4u413338g19-dt60-ddr4-16-gb-4133mhz"
"1597442363-496","https://www.bitfang.com/computer-hardware","Cadyce CA-CDPC 1.5 mtr Display Po...","₹ 2,705","","https://www.bitfang.com/cadyce-ca-cdpc-15-mtr-display-port"
"1597442363-807","https://www.bitfang.com/computer-hardware","Zebronics SPK- ZEB Square 4.1 Cha...","₹ 5,823","","https://www.bitfang.com/zebronics-plastic-square-4-bt-rucf-41-multimedia-speaker"
"1597442363-303","https://www.bitfang.com/computer-hardware","D-Link DIR-841 Wireless 5 1200 Mb...","₹ 2,224","","https://www.bitfang.com/d-link-dir-841-wireless-5-1200-mbps-dual-band-4-lan-wireless-router"
"1597442363-558","https://www.bitfang.com/computer-hardware","APC BX1100C-IN 1100 VA 660 Watts ...","₹ 5,683","","https://www.bitfang.com/apc-bx1100c-in-1100-va-660-watts-ups"
"1597442363-449","https://www.bitfang.com/computer-hardware","Corsair CC-9011110-WW Carbide 650...","₹ 16,811","","https://www.bitfang.com/corsair-cc-9011110-ww-carbide-atx-mid-tower-cabinet-without-power-supply"
"1597442363-152","https://www.bitfang.com/computer-hardware","MSI RX-5600-XT-GAMING-X RADEON RX...","₹ 32,213","","https://www.bitfang.com/msi-rx-5600-xt-gaming-x-radeon-rx-5000-pci-express-40-graphic-card"
"1597442363-764","https://www.bitfang.com/computer-hardware","Transcend ESD220C TS480GESD220C 4...","₹ 8,329","","https://www.bitfang.com/transcend-esd220c-480gb-type-c-external-solid-state-hard-drive"
"1597442363-70","https://www.bitfang.com/computer-hardware","Gskill F4-3200C16D-16GTRS 16GB 32...","₹ 13,131","","https://www.bitfang.com/gskill-f4-3200c16d-16gtrs-16gb-3200-mhz-ddr4-desktop-memory"
"1597442363-798","https://www.bitfang.com/computer-hardware","Zebronics SPK-BT531RUF 4.1 Channe...","₹ 3,870","","https://www.bitfang.com/zebronics-computer-bt531ruf-multimedia-41-speaker"
"1597442363-503","https://www.bitfang.com/computer-hardware","Cadyce CA-5HDS 1.5 mtr HDMI Switc...","₹ 3,359","","https://www.bitfang.com/cadyce-ca-5hds-15-mtr-hdmi-switch"
"1597442363-301","https://www.bitfang.com/computer-hardware","iBall iB-WRD12GN Wireless 5 1200 ...","₹ 1,812","","https://www.bitfang.com/iball-ib-wrd12gn-wireless-5-1200-mbps-dual-band-3-lan-wireless-router"
"1597442363-939","https://www.bitfang.com/computer-hardware","Belkin F5D8233-4 Wireless 4 300 M...","₹ 1,392","","https://www.bitfang.com/belkin-f5d8233-4-10100-mbps-4"
"1597442363-884","https://www.bitfang.com/computer-hardware","Zebronics SPK-BTRUCF- X10L-1 2.0 ...","₹ 16,841","","https://www.bitfang.com/zeb-20-tower-speaker-monster-pro-x10l"
"1597442363-1269","https://www.bitfang.com/computer-hardware","Corsair CP-9020097-UK  550W ATX  ...","₹ 3,334","","https://www.bitfang.com/corsair-cp-9020097-uk-550w-power-supply"
"1597442363-325","https://www.bitfang.com/computer-hardware","Thermaltake R009D408GX2-3000C 16B...","₹ 8,819","","https://www.bitfang.com/thermaltake-r009d408gx2-3000c-16b-3000-mhz-ddr4-desktop-memory"
"1597442363-774","https://www.bitfang.com/computer-hardware","Asus Prime X299-A LGA 2066 Intel ...","₹ 31,225","","https://www.bitfang.com/asus-prime-x299-a-lga-2066-motherboard"
"1597442363-1327","https://www.bitfang.com/computer-hardware","Booq TSP15-BLK Laptop Sleeve Blac...","₹ 3,403","","https://www.bitfang.com/booq-tsp15-blk-macbook-sleeve-black"
"1597442363-1052","https://www.bitfang.com/computer-hardware","Brother DCP-B7500D Monochrome Las...","₹ 14,209","","https://www.bitfang.com/brother-dcp-b7500d-laser-duplex"
"1597442363-965","https://www.bitfang.com/computer-hardware","Belkin A3X126-15-BLK 5.0 mtr Patc...","₹ 5,507","","https://www.bitfang.com/belkin-a3x126-15-blk-50mtr-patch-cord"
"1597442363-1161","https://www.bitfang.com/computer-hardware","Acer XB281HK Nvidia G-Sync Widesc...","₹ 50,370","","https://www.bitfang.com/acer-xb281hk-28-in-lcd-tn-widescreen-monitor"
"1597442363-196","https://www.bitfang.com/computer-hardware","Zotac ZT-T20610B-10P RTX 20 SUPER...","₹ 40,805","","https://www.bitfang.com/zotac-zt-t20610b-10p-rtx-20-super-pci-express-30-graphic-card"
"1597442363-747","https://www.bitfang.com/computer-hardware","Epson  L3150 Colour Ink Tank Dupl...","₹ 12,444","","https://www.bitfang.com/epson-ecotank-l3150-wi-fi-all-in-one-ink-tank-printer-black"
"1597442363-852","https://www.bitfang.com/computer-hardware","Zebronics ZEB-SW6120RUCF 5.1 Chan...","₹ 4,900","","https://www.bitfang.com/zebronics-sw6120rucf-zeb-computer-multimedia-51-speaker"
"1597442363-1250","https://www.bitfang.com/computer-hardware","Sapphire Radeon RX 580 a7 Series ...","₹ 17,100","","https://www.bitfang.com/sapphire-rx580-pulse-pulse-pci-express-30-graphics-card"
"1597442363-914","https://www.bitfang.com/computer-hardware","Crucial DDR PC2700 1GB 666MHz DDR...","₹ 4,781","","https://www.bitfang.com/crucial-ddr-pc2700-1-gb-666-mhz-ddr3-desktop-ram"
"1597442363-628","https://www.bitfang.com/computer-hardware","Adata AX4U300038G16-SR41 8GB 3000...","₹ 3,586","","https://www.bitfang.com/adata-ax4u300038g16-sr41-ddr4-8-gb-3000mhz"
"1597442363-93","https://www.bitfang.com/computer-hardware","Gigabyte X399-DESIGNARE-EX TR4 AM...","₹ 34,592","","https://www.bitfang.com/gigabyte-x399-designare-ex-tr4-amd-x399-ddr4-atx-amd-desktop-motherboard"
"1597442363-110","https://www.bitfang.com/computer-hardware","Gigabyte B450-GAMING-X AM4 AMD B4...","₹ 9,195","","https://www.bitfang.com/gigabyte-b450-gaming-x-am4-amd-b450-ddr4-atx-amd-desktop-motherboard"
"1597442363-608","https://www.bitfang.com/computer-hardware","ADATA AHV620S-1TU31-CBK 1 TB Exte...","₹ 3,343","","https://www.bitfang.com/adata-ahv620s-1tu31-cbk-1-tb-external-hard-drive"
"1597442363-1331","https://www.bitfang.com/computer-hardware","Corsair CMSO4GX3M1A1333C9 4GB 133...","₹ 1,520","","https://www.bitfang.com/corsair-4-gb-ddr3-so-dimm-1333mhz-cmso4gx3m1a1333c9-valueselect-desktop-ram"
"1597442363-1148","https://www.bitfang.com/computer-hardware","Antec PRO 80MM DBB 2600 RPM CPU F...","₹ 993","","https://www.bitfang.com/antec-pro-80mm-dbb-2600-rpm-cpu-fans-heatsink"
"1597442363-1320","https://www.bitfang.com/computer-hardware","Bandridge PROV1202 3.3 mtr HDMI C...","₹ 3,299","","https://www.bitfang.com/bandridge-prov1202-hdmi-cable"
"1597442363-467","https://www.bitfang.com/computer-hardware","MSI MAG Z390 TOMAHAWK LGA 1151 In...","₹ 15,949","","https://www.bitfang.com/msi-mag-z390-tomahawk-lga-1151-intel-z390-ddr4-atx-intel-desktop-motherboard"
"1597442363-725","https://www.bitfang.com/computer-hardware","ADATA AHD830-2TU31-CBL 2TB Portab...","₹ 6,740","","https://www.bitfang.com/adata-ahd830-2tu31-cbl-2tb-portable-external-hard-drive"
"1597442363-133","https://www.bitfang.com/computer-hardware","MSI X570-A-PRO AM4 AMD X570 DDR4 ...","₹ 16,000","","https://www.bitfang.com/msi-x570-a-pro-am4-amd-x570-ddr4-atx-amd-desktop-motherboard"
"1597442363-470","https://www.bitfang.com/computer-hardware","MSI X570-A PRO AM4 AMD X570 DDR4 ...","₹ 15,924","","https://www.bitfang.com/msi-x570-a-pro-am4-amd-x570-ddr4-atx-amd-desktop-motherboard"
"1597442363-1139","https://www.bitfang.com/computer-hardware","ADATA ED600 AED600U31-CBK 1 TB US...","₹ 928","","https://www.bitfang.com/adata-aed600u31-cbk-ed600-1-tb-external-solid-state-drive"
"1597442363-1332","https://www.bitfang.com/computer-hardware","HP L1910A Scanjet 5590 48bit CCD ...","₹ 56,121","","https://www.bitfang.com/hp-l1910a-scanjet-5590-48-bit-ccd-flatbed-scanner"
"1597442363-1136","https://www.bitfang.com/computer-hardware","ADATA SD700 ASD700-256GU3-CBK 256...","₹ 4,041","","https://www.bitfang.com/adata-asd700-256gu3-cbk-sd700-256-gb-external-solid-state-drive"
"1597442363-1285","https://www.bitfang.com/computer-hardware","Iball LPA_9365T Adapter Black","₹ 994","","https://www.bitfang.com/iball-lpa_9365t-adapter-black-1"
"1597442363-961","https://www.bitfang.com/computer-hardware","Belkin A3X126-20-GRN 6 mtr  Print...","₹ 807","","https://www.bitfang.com/belkin-a3x126-20-grn-609mtr-printer-cable"
"1597442363-493","https://www.bitfang.com/computer-hardware","Cadyce CA-C3AM SPACE GREY 1 mtr U...","₹ 792","","https://www.bitfang.com/cadyce-ca-c3am-space-grey-1-mtr-usb-type-c-cable"
"1597442363-1295","https://www.bitfang.com/computer-hardware","Ultra Prolink UL0033-0150 1.5 mtr...","₹ 543","","https://www.bitfang.com/ultra-prolink-ul0033-0150-charge-cable"
"1597442363-742","https://www.bitfang.com/computer-hardware","Gigabyte GA-H81M-S LGA 1150 Intel...","₹ 4,478","","https://www.bitfang.com/gigabyte-ga-h81m-s-lga-1150-ddr3-micro-atx-desktop-motherboard"
"1597442363-156","https://www.bitfang.com/computer-hardware","MSI B460M-A-PRO LGA 1200 Intel B4...","₹ 8,899","","https://www.bitfang.com/msi-b460m-a-pro-lga-1200-intel-b460-ddr4-matx-intel-desktop-motherboard"
"1597442363-898","https://www.bitfang.com/computer-hardware","ViewSonic VA1630-a-2 16 in. 60 Hz...","₹ 5,838","","https://www.bitfang.com/viewsonic-va1630-a-2-16-in-62hz-monitor"
"1597442363-832","https://www.bitfang.com/computer-hardware","Zebronics  SPK-ZEB-JUKE BAR 2 2.1...","₹ 5,800","","https://www.bitfang.com/computer-multimedia-21-speaker-juke-bar-2"
"1597442363-1006","https://www.bitfang.com/computer-hardware","Dell T430-0848 Poweredge  450W  M...","₹ 1,33,182","","https://www.bitfang.com/dell-t430-0848-mid-tower-cabinets"
"1597442363-3","https://www.bitfang.com/computer-hardware","Amkette WEEGOPROOM Wired USB 3 Bu...","₹ 209","","https://www.bitfang.com/amkette-weegoproom-wired-usb-3-buttons-mouse"
"1597442363-1041","https://www.bitfang.com/computer-hardware","D-Link DGS-1510-28X 24 10/100/100...","₹ 56,400","","https://www.bitfang.com/d-link-dgs-1510-28x-24-101001000-mbps-rackmount-switch"
"1597442363-399","https://www.bitfang.com/computer-hardware","AMD Ryzen Threadripper YD295XA8AF...","₹ 69,579","","https://www.bitfang.com/amd-ryzen-threadripper-yd295xa8afwof-16-core-44-ghz-str4-desktop-processor"
"1597442363-295","https://www.bitfang.com/computer-hardware","Asus PRIME-B365-PLUS Intel B365 D...","₹ 10,709","","https://www.bitfang.com/asus-prime-b365-plus-intel-b365-ddr4-atx-intel-desktop-motherboard"
"1597442363-913","https://www.bitfang.com/computer-hardware","Corsair CP-9020170-UK  450w  ATX ...","₹ 2,546","","https://www.bitfang.com/corsair-cp-9020170-uk-24-pin-450-watts-power-supplies-smps"
"1597442363-729","https://www.bitfang.com/computer-hardware","TAG PRO-USB-2.0 Silver Card Reade...","₹ 281","","https://www.bitfang.com/tag-pro-usb-20-silver-card-reader"
"1597442363-1207","https://www.bitfang.com/computer-hardware","Samsung M471b5773chs-ch9 2GB 1333...","₹ 1,152","","https://www.bitfang.com/samsung-m471b5773chs-ch9-2-gb-1333-mhz-ddr3-dektop-ram"
"1597442363-221","https://www.bitfang.com/computer-hardware","Gskill F4-3200C16D-16GTZR 16GB 32...","₹ 10,900","","https://www.bitfang.com/gskill-f4-3200c16d-16gtzr-16gb-3200-mhz-ddr4-desktop-memory"
"1597442363-41","https://www.bitfang.com/computer-hardware","Colorful G-C1660-6G-V GeForce Gra...","₹ 19,200","","https://www.bitfang.com/colorful-g-c1660-6g-v-geforce-graphic-card"
"1597442363-298","https://www.bitfang.com/computer-hardware","Asus PRIME-B365M-A Intel B365 DDR...","₹ 6,858","","https://www.bitfang.com/asus-prime-b365m-a-intel-b365-ddr4-matx-intel-desktop-motherboard"
"1597442363-580","https://www.bitfang.com/computer-hardware","TP-Link TL-WN823N USB 2.0 Wireles...","₹ 587","","https://www.bitfang.com/tp-link-tl-wn823n-usb-20-wireless-usb"
"1597442363-1026","https://www.bitfang.com/computer-hardware","ASRock H81Pro BTC R2.0 + G1840+ 8...","₹ 26,950","","https://www.bitfang.com/asrock-h81pro-btc-r20-g1840-8gb-ddr3-intel-h81-ddr3-atx-desktop-motherboards"
"1597442363-180","https://www.bitfang.com/computer-hardware","Asus TUF-3-GTX1660S-O6G-GAMING Ge...","₹ 24,499","","https://www.bitfang.com/asus-tuf-3-gtx1660s-o6g-gaming-geforce-gtx-super-pci-express-30-graphic-card"
"1597442363-722","https://www.bitfang.com/computer-hardware","ADATA AHV320-1TU31-CBL 1 TB Porta...","₹ 3,709","","https://www.bitfang.com/adata-ahv320-1tu31-cbl-1-tb-portable-external-hard-drive"
"1597442363-258","https://www.bitfang.com/computer-hardware","Asus CROSSHAIR-VIII-FORMULA AM4 A...","₹ 48,758","","https://www.bitfang.com/asus-crosshair-viii-formula-am4-amd-x570-ddr4-atx-amd-desktop-motherboard"
"1597442363-1333","https://www.bitfang.com/computer-hardware","HP L2741A ScanJet Pro 3500 f1 24b...","₹ 71,668","","https://www.bitfang.com/hp-l2741a-scanjet-pro-3500-f1-24-bit-cmos-cis-scanner"
"1597442363-1128","https://www.bitfang.com/computer-hardware","ADATA XPG ASD700X-256GU3-CRD 256 ...","₹ 6,794","","https://www.bitfang.com/adata-asd700x-256gu3-crd-xpg-256-gb-external-solid-state-drive"
"1597442363-236","https://www.bitfang.com/computer-hardware","Galax GLX-GTX1050TI-EXOC GTX 10 P...","₹ 10,878","","https://www.bitfang.com/galax-glx-gtx1050ti-exoc-gtx-10-pci-express-30-graphics-card"
"1597442363-910","https://www.bitfang.com/computer-hardware","Transcend ESD 400 TS128GESD400K 1...","₹ 9,823","","https://www.bitfang.com/transcend-ts128gesd400k-25-in-3d-nand-external-ssd"
"1597442363-1104","https://www.bitfang.com/computer-hardware","Adata AD4U266638G19-R 8GB 2666MHz...","₹ 6,137","","https://www.bitfang.com/adata-ad4u266638g19-r-8-gb-2666-mhz-ddr4-desktop-ram"
"1597442363-508","https://www.bitfang.com/computer-hardware","Cadyce CA-C5MINIB 1.2 mtr Charge ...","₹ 759","","https://www.bitfang.com/cadyce-ca-c5minib-12-mtr-charge-sync-cable"
"1597442363-1321","https://www.bitfang.com/computer-hardware","Dell E2016HV AMD FreeSync Flat Sc...","₹ 6,653","","https://www.bitfang.com/dell-e2016hv-195-in-60-hz-fhd-tn-flat-screen-monitor"
