web-scraper-order,web-scraper-start-url,name,price,instock,link,link-href
"1597509001-2772","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR HXI SERIES HX750I HIGH-PERFORMANCE ATX — 750 WATT 80 PLUS PLATINUM CERTIFIED PSU","₹12,650","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-hxi%E2%80%93series-hx750i-high-performance-atx-750-watt-80-plus-platinum-certified-psu"
"1597509001-3686","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","RAZER GOLIATHUS CONTROL GRAVITY EDITION LARGE GAMING MOUSE PAD","₹1,780","Out Of Stock","","https://www.vedantcomputers.com/products/razer-goliathus-control-gravity-edition-large"
"1597509001-2794","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR ICUE SP140 RGB PRO PERFORMANCE 140MM DUAL FAN KIT WITH LIGHTING NODE CORE CABINET FAN","₹4,050","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3069"
"1597509001-2892","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR VS SERIES VS450 — 450 WATT PSU","₹3,350","null","","https://www.vedantcomputers.com/products/corsair-vs-series-vs450-450-watt"
"1597509001-3254","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","HYPERX FURY BLUE 8GB MODULE DDR3 1866MHz CL10 DIMM RAM","₹5,200","Out Of Stock","","https://www.vedantcomputers.com/products/hyperx-fury-blue-8gb-module-ddr3-1866mhz-cl10-dimm"
"1597509001-3751","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAMSUNG LS22R350FHWXXL 21.5 INCH FUll HD IPS GAMING MONITOR","₹8,360","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3381"
"1597509001-3026","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 16GB (8GBX2) DDR4 -3200 MHZ TRIDENT Z RGB (FOR AMD) F4-3200C16D-16GTZRX RAM","₹11,400","Out Of Stock","","https://www.vedantcomputers.com/products/g-skill-16gb-8gb-2-ddr4-3200-mhz-trident-z-rgb-for-amd-f4-3200c16d-16gtzrx-ram"
"1597509001-3036","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 32GB (16GBX2) 3600 MHZ DDR4 TRIDENT Z NEO RGB RAM F4-3600C16D-32GTZNC","₹18,300","Out Of Stock","null",""
"1597509001-2149","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ADATA ULTIMATE SU630 240GB 2.5 INCH SSD","₹2,900","null","","https://www.vedantcomputers.com/products?product_id=3075"
"1597509001-2616","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER MASTERBOX MB520 RGB","₹5,800","Out Of Stock","","https://www.vedantcomputers.com/products/cooler-master-masterbox-mb520-rgb"
"1597509001-3018","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 16GB (8GBX2) DDR4 - 3000MHZ TRIDENT Z ROYAL SERIES  (F4-3000C16D-16GTRG) RAM","₹10,500","Out Of Stock","","https://www.vedantcomputers.com/products/g-skill-16gb-8gb-2-ddr4-3000mhz-trident-z-royal-series-f4-3000c16d-16gtrg"
"1597509001-2715","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR CARBIDE SERIES 175R RGB TRANSPARENT SIDE PANEL MID-TOWER ATX BLACK GAMING CABINET","₹3,550","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-carbide-series-175r-rgb-tempered-glass-mid-tower-atx-black-gaming-cabinet"
"1597509001-3076","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE 480GB SATA 6.0GB/S SSD","₹4,500","Out Of Stock","","https://www.vedantcomputers.com/products/gigabyte-480gb-sata-6-0gb-s-ssd"
"1597509001-2456","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS RADEON RX 570 O4G GAMING OC EDITION ROG STRIX GDDR5","₹22,900 ₹13,798","Out Of Stock","","https://www.vedantcomputers.com/products/asus-rog-strix-rx570-o4g-gaming"
"1597509001-3374","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LG 27UK650 27 INCH UHD WITH HDR GAMING MONITOR","₹34,350","Out Of Stock","","https://www.vedantcomputers.com/products/lg-27uk650-27-inch-uhd-with-hdr"
"1597509001-3255","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","HYPERX FURY RED 4GB MODULE DDR3 1600MHZ CL10 DIMM RAM","₹2,435","Out Of Stock","null",""
"1597509001-2411","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS GEFORCE RTX 2080 TURBO 8GB GDDR6","₹48,990","Out Of Stock","","https://www.vedantcomputers.com/products/asus-turbo-geforce-rtx-2080-8gb-gddr6"
"1597509001-3715","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAMSUNG 27 INCH CURVED FULL HD 1800R LED MONITOR","₹18,999","Out Of Stock","","https://www.vedantcomputers.com/products/samsung-c27f-591fdw-27-inch-curved-full-hd-1800r-led"
"1597509001-2785","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR HYDRO SERIES™ H100I RGB PLATINUM SE 240MM LIQUID CPU COOLER","₹12,350","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-hydro-series-h100i-rgb-platinum-se-240mm-liquid-cpu-cooler"
"1597509001-2736","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR DOMINATOR PLATINUM 32GB (2X16GB) DDR4 DRAM 3200 MHZ C16 RAM","₹17,500","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-dominator-platinum-32gb-2-16gb-ddr4-dram-3200-mhz-c16-ram"
"1597509001-2793","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR ICUE SP120 RGB PRO PERFORMANCE 120MM CABINET FAN","₹1,550","null","","https://www.vedantcomputers.com/products?product_id=3205"
"1597509001-3741","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAMSUNG LC24RG50FQWXXL 23.5"" INCH CURVED WITH 1800R FUll HD LED MONITOR","₹14,999","Out Of Stock","","https://www.vedantcomputers.com/products/samsung-lc24rg50fqwxxl-23-5-inch-curved-with-1800r-full-hd-led-monitor"
"1597509001-2453","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS RADEON RX 560 4GB ROG STRIX GDDR5","₹14,200","Out Of Stock","","https://www.vedantcomputers.com/products/asus-rog-strix-radeon-rx-560-4gb-gddr5"
"1597509001-2787","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR ICUE 465X RGB MID-TOWER ATX SMART BLACK CABINET WITH THREE LL120 PRO RGB FANS","₹12,200","Out Of Stock","null",""
"1597509001-3343","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","KINGSTON A400 240GB M.2 2280 SSD","₹3,550","null","","https://www.vedantcomputers.com/products/kingston-a400-240gb-m-2-2280-ssd"
"1597509001-2789","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR ICUE QL120 RGB 120MM PWM SINGLE CABINET FAN","₹3,250","null","","https://www.vedantcomputers.com/products?product_id=3200"
"1597509001-2324","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANTEC NX600 NX SERIES MID-TOWER GAMING CABINET","₹5,300","null","","https://www.vedantcomputers.com/products?product_id=2820"
"1597509001-3668","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","RAZER BASILISK ESSENTIAL GAMING MOUSE","₹2,650","Out Of Stock","null",""
"1597509001-2570","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COMBO ANT ESPORTS KM540 GAMING BACKLIT KEYBOARD AND MOUSE","₹1,450","null","","https://www.vedantcomputers.com/products?product_id=3061"
"1597509001-3659","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","OPTANE MEMORY INTEL 16 GB PCIE M.2 80 MM","₹2,850","Out Of Stock","","https://www.vedantcomputers.com/products/intel-optane-memory-16-gb-pcie-m-2-80-mm"
"1597509001-2758","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR HS35 STEREO BLUE (AP) GAMING HEADSET","₹3,750","null","","https://www.vedantcomputers.com/products?product_id=3086"
"1597509001-2959","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","DEEPCOOL MATREXX 55 V3 ADDRESSABLE RGB 3F TEMPERED GLASS SIDE PANEL (WHITE)","₹6,350","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3339"
"1597509001-2278","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANT-ESPORTS INFINITY PLUS RED & BLACK GAMING CHAIR","₹15,999","Out Of Stock","null",""
"1597509001-3490","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","MSI GEFORCE GTX 1660 TI GAMING X 6GB GDDR6","₹26,999","null","null",""
"1597509001-2403","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS GEFORCE ROG STRIX GTX 1650 O4G GAMING GDDR5","₹17,200","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3070"
"1597509001-2708","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR AIR SERIES SP120 LED HIGH STATIC PRESSURE 120MM CABINET FAN (RED)","₹890","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-air-series-sp120-led-high-static-pressure-120mm-red"
"1597509001-2374","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS CERBERUS MECH RGB BROWN GAMING KEYBOARD","₹4,500","Out Of Stock","","https://www.vedantcomputers.com/products/asus-cerberus-mech-rgb-brown"
"1597509001-3335","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","KEYBOARD + MOUSE LOGITECH MK200 MEDIA COMBO","₹945","null","null",""
"1597509001-3679","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","RAZER DEATHSTALKER ESSENTIAL GAMING KEYBOARD","₹2,950","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=1615"
"1597509001-2846","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR SABRE RGB GAMING MOUSE","₹4,745 ₹4,600","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-sabre-rgb"
"1597509001-3220","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","HP LASERJET M1005 MFP PRINTER","₹18,200","null","","https://www.vedantcomputers.com/products/hp-laserjet-m1005-mfp-printer"
"1597509001-2327","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANTEC P101 SILENT MID TOWER CABINET","₹7,820","null","","https://www.vedantcomputers.com/products?product_id=2845"
"1597509001-3336","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","KEYBOARD + MOUSE LOGITECH WIRELESS MK220 COMBO","₹1,215","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=892"
"1597509001-2752","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR GLAIVE RGB ALUMINUM GAMING MOUSE","₹5,180","Out Of Stock","","https://www.vedantcomputers.com/products/corsair-glaive-rgb-aluminum"
"1597509001-2273","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANT-ESPORTS GAMEX DELTA BLUE-BLACK GAMING CHAIR","₹15,750","Out Of Stock","","https://www.vedantcomputers.com/products/ant-esports-gamex-delta-blue-black"
"1597509001-3392","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LOGITECH G29 DRIVING FORCE RACING WHEEL","₹19,600","Out Of Stock","","https://www.vedantcomputers.com/products/logitech-g29-driving-force"
"1597509001-2599","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER FAN PRO 140 AIR FLOW CABINET FAN","₹1,265","Out Of Stock","","https://www.vedantcomputers.com/products/cooler-master-fan-pro-140-air-flow"
"1597509001-3264","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","INNO3D GEFORCE GTX 1650 SUPER TWIN X2 OC 4GB GDDR6","₹13,900","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=2960"
"1597509001-2181","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ADATA XPG SPECTRIX D41 16GB (8GBX2) DDR4 RGB 3200MHZ RAM","₹12,040","Out Of Stock","","https://www.vedantcomputers.com/products/adata-xpg-spectrix-d41-16gb-8gb-2-ddr4-rgb-3200mhz-memory"
"1597509001-2167","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ADATA XPG GAMMIX S11 PRO PCIE 512GB GEN3X4 M.2 2280 SSD","₹7,750","null","","https://www.vedantcomputers.com/products/adata-xpg-gammix-s11-pro-pcie-512gb-gen3x4-m-2-2280-ssd"
"1597509001-2356","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASROCK X570 PHANTOM GAMING 4 MOTHERBOARD","₹14,900","null","","https://www.vedantcomputers.com/products?product_id=3007"
"1597509001-2218","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","AMD RADEON PRO WX 4100 4GB GDDR5","₹22,600","Out Of Stock","","https://www.vedantcomputers.com/products/amd-radeon-pro-wx-4100-4gb-gddr5"
"1597509001-3304","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","INTEL CORE I5 8600K 8TH GENERATION PROCESSOR (9M CACHE, UP TO 4.30 GHZ)","₹20,040","Out Of Stock","null",""
"1597509001-3648","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","NZXT KRAKEN X52 CAM-POWERED 240MM AIO COOLER WITH RGB CPU COOLER","₹10,200","null","","https://www.vedantcomputers.com/products/nzxt-kraken-x52-cam-powered-240mm-aio-cooler-with-rgb"
"1597509001-2812","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","CORSAIR LL140 RGB 140MM DUAL LIGHT LOOP RGB LED PWM FAN WITH LIGHTING NODE PRO CABINET FAN","₹7,200","null","","https://www.vedantcomputers.com/products/corsair-ll140-rgb-140mm-dual-light-loop-rgb-led-pwm-with-lighting-node-pro"
"1597509001-2547","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","BENQ ZOWIE RL2755T 27 INCH E-SPORTS GAMING MONITOR","₹17,990","null","","https://www.vedantcomputers.com/products?product_id=3127"
"1597509001-2234","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","AMD RYZEN 7 2700X PROCESSOR (UPTO 4.3 GHZ / 20 MB CACHE)","₹23,650","Out Of Stock","","https://www.vedantcomputers.com/products/amd-ryzen-7-2700x-yd270xbgafbox"
"1597509001-3755","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAMSUNG LS24R350FHWXXL 21.5 INCH FUll HD IPS GAMING MONITOR","₹10,900","null","","https://www.vedantcomputers.com/products?product_id=3382"
"1597509001-2352","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASROCK B450 STEEL LEGEND MOTHERBOARD","₹10,550","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3106"
"1597509001-3070","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GAMING KEYBOARD + MOUSE CIRCLE SABERON X1 COMBO","₹3,380","null","","https://www.vedantcomputers.com/products?product_id=888"
"1597509001-3730","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","SAMSUNG 960 EVO NVME M.2 250GB SSD","₹9,905","Out Of Stock","","https://www.vedantcomputers.com/products/samsung-960-evo-nvme-m-2-250-gb"
"1597509001-3223","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","HP LASERJET PRO MFP M132-NW PRINTER","₹15,400","Out Of Stock","","https://www.vedantcomputers.com/products/hp-laserjet-pro-mfp-m132-nw-printer"
"1597509001-2953","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","DEEPCOOL GH-01 ADDRESSABLE RGB GRAPHIC CARD HOLDER","₹1,099","null","","https://www.vedantcomputers.com/products?product_id=3168"
"1597509001-3233","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","HYPER-X ALLOY FPS PRO CHERRY MX RED (LINEAR) GAMING KEYBOARD","₹5,990","Out Of Stock","","https://www.vedantcomputers.com/products/hyper-x-alloy-fps-pro-cherry-mx-red-linear"
"1597509001-2513","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ASUS TUF GAMING M3 ERGONOMIC WIRED RGB WITH 7000-DPI SENSOR GAMING MOUSE","₹1,450","Out Of Stock","","https://www.vedantcomputers.com/products/asus-tuf-gaming-m3-ergonomic-wired-rgb-with-7000-dpi-senso-r-gaming-mouse"
"1597509001-3035","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 32GB (16GBX2) 3600 MHZ DDR4 TRIDENT Z NEO RGB RAM","₹17,000","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=2828"
"1597509001-3022","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","G.SKILL 16GB (8GBX2) DDR4 - 3200MHZ TRIDENT Z ROYAL SERIES RAM","₹11,950","null","","https://www.vedantcomputers.com/products/g-skill-16gb-8gb-2-ddr4-3200mhz-trident-z-royal-series"
"1597509001-3154","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","GIGABYTE GEFORCE GTX 1660 TI OC 6GB GDDR6","₹23,399","Out Of Stock","","https://www.vedantcomputers.com/products/gigabyte-geforce-gtx-1660-ti-oc-6gb-gddr6"
"1597509001-3274","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","INNO3D GEFORCE RTX 2070 GAMING OC X2 8GB GDDR6","₹36,450","Out Of Stock","null",""
"1597509001-3387","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","LOGITECH G102 PRODIGY BLACK GAMING MOUSE","₹1,599","Out Of Stock","","https://www.vedantcomputers.com/products/logitech-g102-prodigy-black"
"1597509001-2344","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ANTEC VP550P PLUS 550 WATT POWER SUPPLY","₹3,200","null","","https://www.vedantcomputers.com/products/antec-vp550p-plus-550-watt-power-supply"
"1597509001-2193","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","ADATA XPG SPECTRIX D60G 16GB (8GBX2) DDR4 RGB 4133 MHZ RAM","₹13,499","Out Of Stock","","https://www.vedantcomputers.com/products?product_id=3194"
"1597509001-2585","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","COOLER MASTER ACCESSORY WITH SATA CONNECTOR UNIVERSAL SINGLE COLOR LED STRIP - GREEN","₹1,299","Out Of Stock","","https://www.vedantcomputers.com/products/cooler-master-master-accessory-with-sata-connector-green-universal-single-color-led-strip"
"1597509001-3809","https://www.vedantcomputers.com/products#/sort=p.sort_order/order=ASC/limit=10000","STEELSERIES ARCTIS 3 2019 EDITION 7.1 WIRED GAMING HEADSET WHITE","₹6,780","Out Of Stock","","https://www.vedantcomputers.com/products/steelseries-arctis-3-2019-edition-7-1-wired-gaming-headset-white"
