web-scraper-order,web-scraper-start-url,page,page-href,name,price,stock,link,link-href
"1597510375-6521","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/19/?post_type=product&taxonomy=product_cat&s","HP 20KH 20 Inch TN with LED backlight Monitor","₹6,899 ₹5,199","Sold Out","HP 20KH 20 Inch TN with LED backlight Monitor","https://www.primeabgb.com/online-price-reviews-india/hp-20kh-20-inch-tn-led-backlight-monitor/"
"1597509833-5522","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/52/?post_type=product&taxonomy=product_cat&s","Antec Prizm 120 ARGB 120mm PWM ARGB Cabinet Fan – Single Pack","₹1,499 ₹860","null","Antec Prizm 120 ARGB 120mm PWM ARGB Cabinet Fan – Single Pack","https://www.primeabgb.com/online-price-reviews-india/antec-prizm-120-rgb-120mm-pwm-rgb-cabinet-fan-single-pack/"
"1597509494-4933","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/72/?post_type=product&taxonomy=product_cat&s","NZXT H400 Matte Black   Red Tempered Glass Case CA-H400B-BR","₹9,735 ₹7,788","null","NZXT H400 Matte Black   Red Tempered Glass Case CA-H400B-BR","https://www.primeabgb.com/online-price-reviews-india/nzxt-h400-matte-black-red-tempered-glass-atx-mid-tower-case-ca-h400b-br/"
"1597509716-5337","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/59/?post_type=product&taxonomy=product_cat&s","NZXT H500i Matte Black   Red Tempered Glass ATX Mid Tower Case CA-H500W-BR","₹9,219 ₹7,375","Sold Out","NZXT H500i Matte Black   Red Tempered Glass ATX Mid Tower Case CA-H500W-BR","https://www.primeabgb.com/online-price-reviews-india/nzxt-h500i-matte-black-red-tempered-glass-atx-mid-tower-case-ca-h500w-br/"
"1597509944-5752","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/45/?post_type=product&taxonomy=product_cat&s","NZXT H Series H510 Elite Black Compact Premium Mid-Tower ATX Case CA-H510E-B1","₹19,999 ₹14,000","Sold Out","NZXT H Series H510 Elite Black Compact Premium Mid-Tower ATX Case CA-H510E-B1","https://www.primeabgb.com/online-price-reviews-india/nzxt-h-series-h510-elite-black-compact-premium-mid-tower-atx-case-ca-h510e-b1/"
"1597509716-5315","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/59/?post_type=product&taxonomy=product_cat&s","MSI MPG GUNGNIR 100D Mid Tower Cabinet","₹13,600 ₹8,499","Sold Out","MSI MPG GUNGNIR 100D Mid Tower Cabinet","https://www.primeabgb.com/online-price-reviews-india/msi-mpg-gungnir-100d-mid-tower-cabinet/"
"1597509117-4255","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/95/?post_type=product&taxonomy=product_cat&s","COUGAR 700M eSPORTS White Laser Gaming Mouse CGR-WLMW-700","Call for Price","Sold Out","COUGAR 700M eSPORTS White Laser Gaming Mouse CGR-WLMW-700","https://www.primeabgb.com/online-price-reviews-india/cougar-700m-esports-white-laser-gaming-mouse-cgr-wlmw-700/"
"1597509253-4473","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/87/?post_type=product&taxonomy=product_cat&s","GALAX GeForce GTX 1080 EX OC 8GB Graphic Card","₹50,000 ₹46,000","Sold Out","GALAX GeForce GTX 1080 EX OC 8GB Graphic Card","https://www.primeabgb.com/online-price-reviews-india/galax-geforce-gtx-1080-ex-oc-8gb-graphic-card/"
"1597510031-5898","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/40/?post_type=product&taxonomy=product_cat&s","G.skill TZ Royal Silver Series 32GB (4x8GB) 3600 MHz DDR4 Memory F4-3600C16Q-32GTRSC","₹33,640 ₹26,912","Sold Out","G.skill TZ Royal Silver Series 32GB (4x8GB) 3600 MHz DDR4 Memory F4-3600C16Q-32GTRSC","https://www.primeabgb.com/online-price-reviews-india/g-skill-tz-royal-silver-series-32gb-4x8gb-3600-mhz-ddr4-memory-f4-3600c16q-32gtrsc/"
"1597509732-5356","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/58/?post_type=product&taxonomy=product_cat&s","SteelSeries SteelSeries Arctis Pro Wireless Gaming Headset 61473","₹44,999 ₹31,499","Sold Out","SteelSeries SteelSeries Arctis Pro Wireless Gaming Headset 61473","https://www.primeabgb.com/online-price-reviews-india/steelseries-steelseries-arctis-pro-wireless-gaming-headset-61473/"
"1597509281-4556","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/85/?post_type=product&taxonomy=product_cat&s","BenQ PV270 27 inch Monitor for Video Post-Production","₹81,125 ₹64,900","null","BenQ PV270 27 inch Monitor for Video Post-Production","https://www.primeabgb.com/online-price-reviews-india/benq-pv270-27-inch-monitor-for-video-post-production/"
"1597509978-5818","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/43/?post_type=product&taxonomy=product_cat&s","Kingston HyperX 960GB FURY RGB SSD SHFR200/960G","₹10,431","Sold Out","Kingston HyperX 960GB FURY RGB SSD SHFR200/960G","https://www.primeabgb.com/online-price-reviews-india/kingston-hyperx-960gb-fury-rgb-ssd-shfr200-960g/"
"1597509463-4881","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/74/?post_type=product&taxonomy=product_cat&s","Intel Core I5-8500 3.0 GHz Coffee Lake-S 8TH GEN Processor","Call for Price","Sold Out","Intel Core I5-8500 3.0 GHz Coffee Lake-S 8TH GEN Processor","https://www.primeabgb.com/online-price-reviews-india/intel-core-i5-8500-3-0-ghz-coffee-lake-s-8th-gen-processor/"
"1597510230-6244","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/28/?post_type=product&taxonomy=product_cat&s","Intel Xeon E5-2650 V4 Broadwell-EP 2.2 GHz Server Processor","₹198,692 ₹132,461","null","Intel Xeon E5-2650 V4 Broadwell-EP 2.2 GHz Server Processor","https://www.primeabgb.com/online-price-reviews-india/intel-xeon-e5-2650-v4-broadwell-ep-2-2-ghz-server-processor/"
"1597509463-4871","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/74/?post_type=product&taxonomy=product_cat&s","Noctua NF-P14s redux-1500 PWM Case Fan","₹1,550 ₹1,299","Sold Out","Noctua NF-P14s redux-1500 PWM Case Fan","https://www.primeabgb.com/online-price-reviews-india/noctua-nf-p14s-redux-1500-pwm-case-fan/"
"1597510391-6567","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/18/?post_type=product&taxonomy=product_cat&s","Viewsonic TD2210 22 inch Resistive Touch Screen Monitor","₹22,459 ₹18,199","Sold Out","Viewsonic TD2210 22 inch Resistive Touch Screen Monitor","https://www.primeabgb.com/online-price-reviews-india/viewsonic-td2210-22-inch-resistive-touch-screen-monitor/"
"1597509925-5699","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/46/?post_type=product&taxonomy=product_cat&s","ASUSTOR AS1004T V2 4-Bay NAS Enclosure Network Attached Storage","₹29,999 ₹23,199","null","ASUSTOR AS1004T V2 4-Bay NAS Enclosure Network Attached Storage","https://www.primeabgb.com/online-price-reviews-india/asustor-as1004t-v2-4-bay-nas-server-as1004t-v2/"
"1597510012-5876","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/41/?post_type=product&taxonomy=product_cat&s","Cooler Master MasterGel Regular CPU Cooling Thermal Paste (New Edition) MGX-ZOSG-N15M-R2","₹450 ₹230","Sold Out","Cooler Master MasterGel Regular CPU Cooling Thermal Paste (New Edition) MGX-ZOSG-N15M-R2","https://www.primeabgb.com/online-price-reviews-india/cooler-master-mastergel-regular-cpu-cooling-thermal-paste-new-edition-mgx-zosg-n15m-r2/"
"1597509361-4699","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/80/?post_type=product&taxonomy=product_cat&s","Jonsbo FR-331 RGB Fan Kit","₹4,110 ₹3,290","Sold Out","Jonsbo FR-331 RGB Fan Kit","https://www.primeabgb.com/online-price-reviews-india/jonsbo-fr-331-rgb-fan-kit/"
"1597510262-6313","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/26/?post_type=product&taxonomy=product_cat&s","NZXT Kraken X73 360mm AIO Liquid Cooler with RGB","₹25,999 ₹17,700","Sold Out","NZXT Kraken X73 360mm AIO Liquid Cooler with RGB","https://www.primeabgb.com/online-price-reviews-india/nzxt-kraken-x73-360mm-aio-liquid-cooler-rgb/"
"1597510215-6234","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/29/?post_type=product&taxonomy=product_cat&s","Corsair HD120 RGB LED High Performance 120mm PWM Fan (Three Pack with Controller) CO-9050067-WW","₹8,136 ₹6,509","Sold Out","Corsair HD120 RGB LED High Performance 120mm PWM Fan (Three Pack with Controller) CO-9050067-WW","https://www.primeabgb.com/online-price-reviews-india/corsair-hd120-rgb-led-high-performance-120mm-pwm-fan-three-pack-controller-co-9050067-ww/"
"1597509316-4608","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/83/?post_type=product&taxonomy=product_cat&s","HyperX Cloud Revolver S Headset with Mic (Black) HX-HSCRS-GM/AS","₹14,500 ₹11,565","Sold Out","HyperX Cloud Revolver S Headset with Mic (Black) HX-HSCRS-GM/AS","https://www.primeabgb.com/online-price-reviews-india/hyperx-cloud-revolver-s-headset-mic-black-hx-hscrs-gmas/"
"1597509376-4725","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/79/?post_type=product&taxonomy=product_cat&s","SAMSUNG 860 EVO 2.5 inch 1TB 3D NAND SSD MZ-76E1T0BW","₹17,603 ₹14,082","Sold Out","SAMSUNG 860 EVO 2.5 inch 1TB 3D NAND SSD MZ-76E1T0BW","https://www.primeabgb.com/online-price-reviews-india/samsung-860-evo-2-5-1tb-3d-nand-ssd-mz-76e1t0bw/"
"1597510658-7032","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","2","https://www.primeabgb.com/page/2/?post_type=product&taxonomy=product_cat&s","PowerColor Radeon RX 550 Red Dragon 4GB Graphic Card AXRX 550 4GBD5-DH","₹12,000 ₹6,750","Sold Out","PowerColor Radeon RX 550 Red Dragon 4GB Graphic Card AXRX 550 4GBD5-DH","https://www.primeabgb.com/online-price-reviews-india/powercolor-radeon-rx-550-red-dragon-4gb-graphic-card-axrx-550-4gbd5-dh/"
"1597510658-7037","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","2","https://www.primeabgb.com/page/2/?post_type=product&taxonomy=product_cat&s","Asus RT-AC750L AC750 Dual Band WiFi Router","Call for Price","null","Asus RT-AC750L AC750 Dual Band WiFi Router","https://www.primeabgb.com/online-price-reviews-india/asus-rt-ac750l-ac750-dual-band-wifi-router/"
"1597509626-5167","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/64/?post_type=product&taxonomy=product_cat&s","ASUS ASUSPRO E420 BB060M Mini PC","Call for Price","Sold Out","ASUS ASUSPRO E420 BB060M Mini PC","https://www.primeabgb.com/online-price-reviews-india/asus-asuspro-e420-bb060m-mini-pc/"
"1597509422-4825","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/76/?post_type=product&taxonomy=product_cat&s","AMD RYZEN 5 2600 6-Core 3.4 GHz (3.9 GHz Max Boost) Socket AM4 Processor","₹16,000 ₹11,399","Sold Out","AMD RYZEN 5 2600 6-Core 3.4 GHz (3.9 GHz Max Boost) Socket AM4 Processor","https://www.primeabgb.com/online-price-reviews-india/amd-ryzen-5-2600-6-core-3-4-ghz-3-9-ghz-max-boost-socket-am4-processor/"
"1597510579-6897","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/7/?post_type=product&taxonomy=product_cat&s","ZOWIE FK1+ Mouse for e-Sports","₹6,500 ₹4,800","Sold Out","ZOWIE FK1+ Mouse for e-Sports","https://www.primeabgb.com/online-price-reviews-india/zowie-fk1-mouse-e-sports/"
"1597509033-4097","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/99/?post_type=product&taxonomy=product_cat&s","Corsair Carbide Series SPEC 01 Red LED Mid Tower Gaming Cabinet","₹3,693 ₹2,954","Sold Out","Corsair Carbide Series SPEC 01 Red LED Mid Tower Gaming Cabinet","https://www.primeabgb.com/online-price-reviews-india/corsair-carbide-series-spec-01-red-led-mid-tower-gaming-cabinet/"
"1597509978-5817","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/43/?post_type=product&taxonomy=product_cat&s","INNO3D GeForce RTX 2060 Super ICHILL X3 Ultra 8GB GDDR6 Gaming Graphics Card C206S3-08D6X-1731VA17","₹43,969 ₹37,913","null","INNO3D GeForce RTX 2060 Super ICHILL X3 Ultra 8GB GDDR6 Gaming Graphics Card C206S3-08D6X-1731VA17","https://www.primeabgb.com/online-price-reviews-india/inno3d-geforce-rtx-2060-super-ichill-x3-ultra-8gb-gddr6-gaming-graphics-card-c206s3-08d6x-1731va17/"
"1597509818-5492","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/53/?post_type=product&taxonomy=product_cat&s","MSI MPG Z390I GAMING EDGE AC Intel Z390 Motherboard","₹20,930 ₹16,744","null","MSI MPG Z390I GAMING EDGE AC Intel Z390 Motherboard","https://www.primeabgb.com/online-price-reviews-india/msi-mpg-z390i-gaming-edge-ac-intel-z390-motherboard/"
"1597509062-4158","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/98/?post_type=product&taxonomy=product_cat&s","Asus PG279Q 27 inch 1440p 144Hz IPS G-SYNC Monitor","₹119,299 ₹71,800","Sold Out","Asus PG279Q 27 inch 1440p 144Hz IPS G-SYNC Monitor","https://www.primeabgb.com/online-price-reviews-india/asus-pg279q-27-inch-1440p-144hz-ips-g-sync-monitor/"
"1597510419-6625","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/16/?post_type=product&taxonomy=product_cat&s","Intel D3-S4510 Series 480 GB M.2 SATA 3.0 Enterprise SSD SSDSCKKB480G8","₹18,699 ₹14,959","null","Intel D3-S4510 Series 480 GB M.2 SATA 3.0 Enterprise SSD SSDSCKKB480G8","https://www.primeabgb.com/online-price-reviews-india/intel-d3-s4510-series-480-gb-m-2-sata-3-0-enterprise-ssd-ssdsckkb480g8/"
"1597510087-5974","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/37/?post_type=product&taxonomy=product_cat&s","Seagate 4TB 3.5 inch SAS 3.0 7200 RPM Enterprise Internal Hard Drive","Call for Price","null","Seagate 4TB 3.5 inch SAS 3.0 7200 RPM Enterprise Internal Hard Drive","https://www.primeabgb.com/online-price-reviews-india/seagate-4tb-3-5-inch-sas-3-0-7200-rpm-enterprise-internal-hard-drive/"
"1597510347-6457","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/21/?post_type=product&taxonomy=product_cat&s","MSI X299 Creator E-ATX Intel X299 Motherboard","₹68,956 ₹55,165","null","MSI X299 Creator E-ATX Intel X299 Motherboard","https://www.primeabgb.com/online-price-reviews-india/msi-x299-creator-e-atx-intel-x299-motherboard/"
"1597509062-4164","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/98/?post_type=product&taxonomy=product_cat&s","Viking 120GB SATADIMM SSD VRFSD4120GHCYMTJ","₹9,984","Sold Out","Viking 120GB SATADIMM SSD VRFSD4120GHCYMTJ","https://www.primeabgb.com/online-price-reviews-india/viking-120gb-satadimm-ssd/"
"1597509083-4174","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/97/?post_type=product&taxonomy=product_cat&s","Transcend JetDrive Lite 330 128GB Storage Expansion Card for 13-Inch Macbook Pro Retina Display TS128GJDL330","₹7,631 ₹3,500","Sold Out","Transcend JetDrive Lite 330 128GB Storage Expansion Card for 13-Inch Macbook Pro Retina Display TS128GJDL330","https://www.primeabgb.com/online-price-reviews-india/transcend-jetdrive-lite-330-128gb-storage-expansion-card-for-13-inch-macbook-pro-retina-display-ts128gjdl330/"
"1597509083-4175","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/97/?post_type=product&taxonomy=product_cat&s","SilverStone TS08 9.5mm Height 2.5 inch SATA HDD/SSD Caddy for Laptop","₹1,200 ₹950","Sold Out","SilverStone TS08 9.5mm Height 2.5 inch SATA HDD/SSD Caddy for Laptop","https://www.primeabgb.com/online-price-reviews-india/silverstone-ts08-9-5mm-height-2-5-sata-hddssd-caddy-laptop/"
"1597509522-5004","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/70/?post_type=product&taxonomy=product_cat&s","HyperX Predator 8GB RGB DDR4 2933MHz Memory HX429C15PB3A/8","₹6,300 ₹4,350","Sold Out","HyperX Predator 8GB RGB DDR4 2933MHz Memory HX429C15PB3A/8","https://www.primeabgb.com/online-price-reviews-india/hyperx-predator-8gb-rgb-ddr4-2933mhz-memory-hx429c15pb3a8/"
"1597509148-4306","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/93/?post_type=product&taxonomy=product_cat&s","Intel Core i5-7500 7500 Kaby Lake Processor 6M Cache up to 3.80 GHz","₹20,020 ₹18,200","Sold Out","Intel Core i5-7500 7500 Kaby Lake Processor 6M Cache up to 3.80 GHz","https://www.primeabgb.com/online-price-reviews-india/intel-core-i5-7500-7500-kaby-lake-processor-6m-cache-3-80-ghz/"
"1597509062-4148","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/98/?post_type=product&taxonomy=product_cat&s","Cooler Master Hyper 212 LED CPU Coolers RR-212L-16PR-R1","₹3,799 ₹2,900","null","Cooler Master Hyper 212 LED CPU Coolers RR-212L-16PR-R1","https://www.primeabgb.com/online-price-reviews-india/cooler-master-hyper-212-led-cpu-coolers-rr-212l-16pr-r1/"
"1597509833-5533","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/52/?post_type=product&taxonomy=product_cat&s","Corsair Carbide Series 175R RGB Mid-Tower ATX Black Gaming Case CC-9011172-WW","₹4,929 ₹3,943","Sold Out","Corsair Carbide Series 175R RGB Mid-Tower ATX Black Gaming Case CC-9011172-WW","https://www.primeabgb.com/online-price-reviews-india/corsair-carbide-series-175r-rgb-mid-tower-atx-black-gaming-case-cc-9011172-ww/"
"1597510627-6970","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/4/?post_type=product&taxonomy=product_cat&s","NZXT C-Series 850 Watt 80+ Gold Fully Modular Power Supply NP-C850M-UK","₹20,999 ₹12,300","null","NZXT C-Series 850 Watt 80+ Gold Fully Modular Power Supply NP-C850M-UK","https://www.primeabgb.com/online-price-reviews-india/nzxt-c-series-850-watt-80-gold-fully-modular-power-supply-np-c850m-uk/"
"1597509185-4377","https://www.primeabgb.com/?post_type=product&taxonomy=product_cat&s=","Prev","https://www.primeabgb.com/page/91/?post_type=product&taxonomy=product_cat&s","AMD RYZEN 5 1400 3.2 GHz Socket AM4 Processor with Wraith Stealth 65W cooler","₹10,900 ₹8,500","null","AMD RYZEN 5 1400 3.2 GHz Socket AM4 Processor with Wraith Stealth 65W cooler","https://www.primeabgb.com/online-price-reviews-india/amd-ryzen-5-1400-3-2-ghz-socket-am4-processor-wraith-stealth-65w-cooler/"
